date,BTC,DASH,ETH,LTC,XRP
2016-05-14T22:00:00.000Z,455.41,6.97,10.48,3.91,0.006076
2016-05-15T22:00:00.000Z,456.44,6.91,10.14,4.01,0.006011
2016-05-16T22:00:00.000Z,458.11,7.03,9.94,4.05,0.005987
2016-05-17T22:00:00.000Z,454.87,7.32,11.04,4,0.00599
2016-05-18T22:00:00.000Z,453.25,7.3,12.26,4,0.005911
2016-05-19T22:00:00.000Z,454.22,7.38,13.29,4,0.006001
2016-05-20T22:00:00.000Z,442.66,7.72,14.49,3.88,0.006144
2016-05-21T22:00:00.000Z,442.11,7.96,13.73,3.87,0.006031
2016-05-22T22:00:00.000Z,443.64,8.33,13.95,3.95,0.005945
2016-05-23T22:00:00.000Z,439.62,8.07,14.21,3.94,0.005929
2016-05-24T22:00:00.000Z,443.69,8.13,13.45,3.97,0.005882
2016-05-25T22:00:00.000Z,446.11,7.77,12.62,3.94,0.005817
2016-05-26T22:00:00.000Z,449.78,7.61,12.53,4.04,0.005639
2016-05-27T22:00:00.000Z,453.3,7.39,12.37,4.08,0.005763
2016-05-28T22:00:00.000Z,474.05,7.4,11.11,4.48,0.005518
2016-05-29T22:00:00.000Z,524.22,7.71,11.56,4.41,0.005364
2016-05-30T22:00:00.000Z,516.05,8,12.28,4.41,0.005649
2016-05-31T22:00:00.000Z,532.26,8.11,12.48,4.54,0.005653
2016-06-01T22:00:00.000Z,528.92,8.13,13.85,4.56,0.005539
2016-06-02T22:00:00.000Z,537.4,8.29,13.83,4.67,0.005785
2016-06-03T22:00:00.000Z,537.1,8.1,13.78,4.67,0.005708
2016-06-04T22:00:00.000Z,567.03,7.92,13.78,4.8,0.005767
2016-06-05T22:00:00.000Z,571.95,8.06,13.66,4.75,0.005826
2016-06-06T22:00:00.000Z,574.91,7.6,13.85,4.79,0.005761
2016-06-07T22:00:00.000Z,583.58,7.6,13.96,4.92,0.005691
2016-06-08T22:00:00.000Z,575.58,7.94,14.41,4.74,0.00578
2016-06-09T22:00:00.000Z,580.51,7.87,14.44,4.74,0.005753
2016-06-10T22:00:00.000Z,574.69,7.86,14.49,4.71,0.005753
2016-06-11T22:00:00.000Z,577.89,7.98,13.97,4.82,0.005698
2016-06-12T22:00:00.000Z,591.6,7.73,14.01,4.91,0.005696
2016-06-13T22:00:00.000Z,666.55,7.42,15.57,5.11,0.005623
2016-06-14T22:00:00.000Z,700.07,7.55,17.55,5.21,0.005884
2016-06-15T22:00:00.000Z,685.14,7.93,18.7,5.15,0.0073
2016-06-16T22:00:00.000Z,690.77,8.11,18.3,5.17,0.00653
2016-06-17T22:00:00.000Z,761.21,8.45,20.61,5.49,0.006587
2016-06-18T22:00:00.000Z,743.9,8.24,15.49,5.44,0.006649
2016-06-19T22:00:00.000Z,753.77,8.02,11.36,5.47,0.00655
2016-06-20T22:00:00.000Z,761.04,7.82,12.33,5.48,0.006721
2016-06-21T22:00:00.000Z,733.97,8.08,11.7,5.22,0.006504
2016-06-22T22:00:00.000Z,667.38,7.6,12.71,4.74,0.005706
2016-06-23T22:00:00.000Z,590.56,7.51,13.21,3.77,0.0068
2016-06-24T22:00:00.000Z,620.84,7.3,13.58,3.78,0.006295
2016-06-25T22:00:00.000Z,656.89,7.06,14.25,4.15,0.00665
2016-06-26T22:00:00.000Z,663.52,6.79,14.28,4.17,0.006357
2016-06-27T22:00:00.000Z,625.41,6.7,13.82,4,0.0065
2016-06-28T22:00:00.000Z,644.66,7.04,14.04,4.07,0.006236
2016-06-29T22:00:00.000Z,644.89,6.88,12.15,4.06,0.007246
2016-06-30T22:00:00.000Z,636.54,6.98,12.76,4.03,0.006729
2016-07-01T22:00:00.000Z,670.02,7.05,12.4,4.16,0.0066
2016-07-02T22:00:00.000Z,674.57,7.14,12.23,4.23,0.00678
2016-07-03T22:00:00.000Z,698.06,7.1,12.04,4.56,0.006584
2016-07-04T22:00:00.000Z,661.64,7.04,11.85,4.29,0.006552
2016-07-05T22:00:00.000Z,675.16,6.93,11.34,4.46,0.006658
2016-07-06T22:00:00.000Z,663.67,6.91,10.45,4.36,0.006561
2016-07-07T22:00:00.000Z,672.7,6.97,10.51,4.43,0.006459
2016-07-08T22:00:00.000Z,635.25,6.99,10.07,4.07,0.006459
2016-07-09T22:00:00.000Z,662.78,7.38,11.3,4.18,0.006596
2016-07-10T22:00:00.000Z,651.83,7.28,10.92,4.12,0.006574
2016-07-11T22:00:00.000Z,647.11,7.39,10.97,4.09,0.006497
2016-07-12T22:00:00.000Z,646.71,7.89,10.58,4.07,0.00626
2016-07-13T22:00:00.000Z,670.56,7.84,10.54,4.16,0.006387
2016-07-14T22:00:00.000Z,661.15,7.93,10.44,4.14,0.006441
2016-07-15T22:00:00.000Z,657.25,7.74,11.55,4.13,0.006344
2016-07-16T22:00:00.000Z,664.2,7.94,11.88,4.13,0.006468
2016-07-17T22:00:00.000Z,660.69,8.15,11.59,4.11,0.006648
2016-07-18T22:00:00.000Z,676.33,8.07,11.19,4.14,0.006537
2016-07-19T22:00:00.000Z,670.38,8.21,11.03,4.13,0.006478
2016-07-20T22:00:00.000Z,671.1,8.4,11.63,4.14,0.006385
2016-07-21T22:00:00.000Z,664.4,8.4,12.54,4.11,0.006383
2016-07-22T22:00:00.000Z,664.62,8.8,12.66,4.12,0.006462
2016-07-23T22:00:00.000Z,651.11,9.33,14.82,4.02,0.006297
2016-07-24T22:00:00.000Z,655.16,9.15,14.4,4.04,0.006372
2016-07-25T22:00:00.000Z,659.29,9.18,12.63,4.05,0.0063
2016-07-26T22:00:00.000Z,654,8.95,13.84,4.03,0.006104
2016-07-27T22:00:00.000Z,654.38,8.59,12.08,3.95,0.00589
2016-07-28T22:00:00.000Z,654.54,9.03,13.05,3.96,0.005864
2016-07-29T22:00:00.000Z,654.13,9.29,12.87,3.96,0.005934
2016-07-30T22:00:00.000Z,655.43,9.38,12.87,4.05,0.00611
2016-07-31T22:00:00.000Z,654.74,9.25,12.57,4.07,0.006107
2016-08-01T22:00:00.000Z,621.87,9.4,11.86,3.94,0.005797
2016-08-02T22:00:00.000Z,607,9.5,11.04,3.88,0.005791
2016-08-03T22:00:00.000Z,513.43,9.75,8.3,3.5,0.005315
2016-08-04T22:00:00.000Z,566.44,9.03,10.42,3.7,0.005647
2016-08-05T22:00:00.000Z,576.22,9.33,11.21,3.72,0.005934
2016-08-06T22:00:00.000Z,574.66,9.58,11.05,3.7,0.005968
2016-08-07T22:00:00.000Z,586.45,10.5,10.95,3.76,0.006508
2016-08-08T22:00:00.000Z,590.85,10.23,10.98,3.76,0.006152
2016-08-09T22:00:00.000Z,589.24,10.45,11.29,3.78,0.00594
2016-08-10T22:00:00.000Z,585.25,10.1,12.22,3.74,0.006198
2016-08-11T22:00:00.000Z,590.94,10.5,12.22,3.75,0.006223
2016-08-12T22:00:00.000Z,587.84,10.95,11.68,3.75,0.006188
2016-08-13T22:00:00.000Z,587.14,12.6,11.78,3.71,0.006141
2016-08-14T22:00:00.000Z,584.59,12.8,11.56,3.71,0.006138
2016-08-15T22:00:00.000Z,569.06,14,11.21,3.62,0.005956
2016-08-16T22:00:00.000Z,566.95,13,11.21,3.58,0.006051
2016-08-17T22:00:00.000Z,580.19,13.1,11.17,3.63,0.00615
2016-08-18T22:00:00.000Z,572.34,12.26,10.77,3.59,0.006073
2016-08-19T22:00:00.000Z,573.39,13.99,10.77,3.6,0.005983
2016-08-20T22:00:00.000Z,574.56,13.65,10.71,3.6,0.006076
2016-08-21T22:00:00.000Z,582.61,12.85,11.28,3.61,0.006134
2016-08-22T22:00:00.000Z,580.66,13.2,11.14,3.61,0.006008
2016-08-23T22:00:00.000Z,587.47,13.72,11.07,3.66,0.005908
2016-08-24T22:00:00.000Z,583.56,13.1,11.01,3.94,0.006079
2016-08-25T22:00:00.000Z,579.66,13.34,11.01,3.84,0.006131
2016-08-26T22:00:00.000Z,577.96,12.4,11.35,3.79,0.006097
2016-08-27T22:00:00.000Z,579.37,12.55,11.26,3.81,0.006037
2016-08-28T22:00:00.000Z,570.35,12.57,11.19,3.74,0.005936
2016-08-29T22:00:00.000Z,574.98,12.1,10.99,3.73,0.005968
2016-08-30T22:00:00.000Z,574.23,11.7,10.95,3.77,0.00626
2016-08-31T22:00:00.000Z,577.32,11.71,11.21,3.8,0.005974
2016-09-01T22:00:00.000Z,573.88,11.59,11.55,3.79,0.006021
2016-09-02T22:00:00.000Z,571.99,11.29,12.21,3.82,0.005938
2016-09-03T22:00:00.000Z,575.29,11.4,12.08,3.81,0.005938
2016-09-04T22:00:00.000Z,598.84,11.15,11.85,3.9,0.005975
2016-09-05T22:00:00.000Z,609.55,11.44,11.71,4.01,0.005963
2016-09-06T22:00:00.000Z,605.76,11.26,11.75,3.96,0.005874
2016-09-07T22:00:00.000Z,610.44,10.95,11.7,3.95,0.005837
2016-09-08T22:00:00.000Z,613.21,11.08,11.59,3.95,0.005837
2016-09-09T22:00:00.000Z,625.57,11.32,11.39,3.97,0.005882
2016-09-10T22:00:00.000Z,623.16,11.23,11.72,3.96,0.0059
2016-09-11T22:00:00.000Z,624.52,11.12,12.05,3.96,0.005873
2016-09-12T22:00:00.000Z,605.61,11.25,11.64,3.85,0.005856
2016-09-13T22:00:00.000Z,607.98,12.2,11.89,3.81,0.005881
2016-09-14T22:00:00.000Z,608.61,12.3,11.92,3.81,0.00593
2016-09-15T22:00:00.000Z,609.54,12.75,11.97,3.82,0.006093
2016-09-16T22:00:00.000Z,608.11,12.3,11.96,3.8,0.0091
2016-09-17T22:00:00.000Z,607.78,11.9,12.61,3.82,0.0072
2016-09-18T22:00:00.000Z,607.08,11.82,12.83,3.8,0.006987
2016-09-19T22:00:00.000Z,610.7,11.79,12.39,3.83,0.006888
2016-09-20T22:00:00.000Z,609.85,11.6,12.93,3.82,0.006855
2016-09-21T22:00:00.000Z,609.24,11.4,14.72,3.83,0.006779
2016-09-22T22:00:00.000Z,597.16,11.58,13.72,3.77,0.006802
2016-09-23T22:00:00.000Z,595.63,11.58,13.11,3.76,0.006772
2016-09-24T22:00:00.000Z,602.92,11.59,13.36,3.81,0.007434
2016-09-25T22:00:00.000Z,602.59,11.45,12.91,3.8,0.007425
2016-09-26T22:00:00.000Z,601.49,11.53,13.05,3.8,0.008062
2016-09-27T22:00:00.000Z,606.54,11.58,12.89,3.85,0.007703
2016-09-28T22:00:00.000Z,605.47,11.7,13.09,3.84,0.008349
2016-09-29T22:00:00.000Z,604.67,11.61,13.3,3.83,0.009123
2016-09-30T22:00:00.000Z,604.7,11.81,13.17,3.84,0.009097
2016-10-01T22:00:00.000Z,608.14,12.05,13.24,3.83,0.0086
2016-10-02T22:00:00.000Z,613.41,11.7,13.21,3.83,0.008043
2016-10-03T22:00:00.000Z,610.69,11.58,13.23,3.84,0.008121
2016-10-04T22:00:00.000Z,611.6,11.65,13.45,3.83,0.008086
2016-10-05T22:00:00.000Z,608.96,11.92,13.32,3.83,0.007757
2016-10-06T22:00:00.000Z,611.82,11.9,13.09,3.84,0.007257
2016-10-07T22:00:00.000Z,610.97,11.91,12.87,3.82,0.00735
2016-10-08T22:00:00.000Z,616.03,11.85,12.68,3.84,0.007307
2016-10-09T22:00:00.000Z,617.65,11.77,12.24,3.82,0.007356
2016-10-10T22:00:00.000Z,615.77,11.76,12.06,3.81,0.007475
2016-10-11T22:00:00.000Z,617.29,11.6,11.74,3.77,0.007909
2016-10-12T22:00:00.000Z,640.45,11.56,11.75,3.81,0.007872
2016-10-13T22:00:00.000Z,635.99,11.47,11.77,3.8,0.007861
2016-10-14T22:00:00.000Z,635.6,11.53,12.02,3.88,0.007876
2016-10-15T22:00:00.000Z,637.92,11.5,11.9,3.87,0.008058
2016-10-16T22:00:00.000Z,637.03,11.22,11.96,3.86,0.008002
2016-10-17T22:00:00.000Z,640.12,10.91,11.93,3.86,0.007878
2016-10-18T22:00:00.000Z,637.37,10.68,11.98,3.84,0.00808
2016-10-19T22:00:00.000Z,635.34,10.22,12.5,3.82,0.008337
2016-10-20T22:00:00.000Z,629.06,10.46,11.98,3.79,0.008612
2016-10-21T22:00:00.000Z,628.34,10.76,12.05,3.77,0.0092
2016-10-22T22:00:00.000Z,630.45,10.6,12.07,3.8,0.008953
2016-10-23T22:00:00.000Z,655.48,10.3,12.06,3.85,0.008784
2016-10-24T22:00:00.000Z,653.03,9.86,11.95,3.88,0.008903
2016-10-25T22:00:00.000Z,650.49,9.92,11.93,3.84,0.008795
2016-10-26T22:00:00.000Z,651,9.36,11.38,3.85,0.00871
2016-10-27T22:00:00.000Z,674.67,9.28,11.5,3.92,0.008631
2016-10-28T22:00:00.000Z,682.3,9.5,11.43,3.98,0.00829
2016-10-29T22:00:00.000Z,686.24,9.12,11.08,3.95,0.0078
2016-10-30T23:00:00.000Z,714.95,8.47,10.39,4.05,0.007644
2016-10-31T23:00:00.000Z,697.27,9.47,11.22,3.96,0.008023
2016-11-01T23:00:00.000Z,698.67,9.03,10.91,3.96,0.008036
2016-11-02T23:00:00.000Z,726.76,9.06,10.75,4.06,0.007905
2016-11-03T23:00:00.000Z,733.51,9.01,10.82,4.08,0.008077
2016-11-04T23:00:00.000Z,684.87,8.84,10.86,3.83,0.008012
2016-11-05T23:00:00.000Z,702.08,9.1,11.13,3.86,0.008187
2016-11-06T23:00:00.000Z,702.11,9.16,11.11,3.86,0.008195
2016-11-07T23:00:00.000Z,709.91,9.23,10.97,3.87,0.008063
2016-11-08T23:00:00.000Z,705.4,9.73,10.9,3.84,0.008259
2016-11-09T23:00:00.000Z,710.9,9.63,10.86,3.82,0.008176
2016-11-10T23:00:00.000Z,721.42,9.7,10.64,3.85,0.008139
2016-11-11T23:00:00.000Z,714.57,9.57,10.52,3.8,0.008063
2016-11-12T23:00:00.000Z,714.97,9.65,10.29,3.8,0.008091
2016-11-13T23:00:00.000Z,704.27,9.58,9.96,3.75,0.008064
2016-11-14T23:00:00.000Z,701.97,9.43,10.13,3.85,0.008103
2016-11-15T23:00:00.000Z,704.56,9.6,10,3.86,0.007959
2016-11-16T23:00:00.000Z,711.1,9.5,10.22,3.87,0.007837
2016-11-17T23:00:00.000Z,740.28,9.29,10.01,3.89,0.007667
2016-11-18T23:00:00.000Z,737.53,9.11,9.95,3.88,0.007652
2016-11-19T23:00:00.000Z,746.96,8.9,9.53,3.93,0.007741
2016-11-20T23:00:00.000Z,747.89,8.48,9.7,3.92,0.007578
2016-11-21T23:00:00.000Z,728.51,8.5,9.57,3.88,0.007553
2016-11-22T23:00:00.000Z,736.19,8.54,9.56,3.92,0.007435
2016-11-23T23:00:00.000Z,749.34,8.67,9.84,3.91,0.007338
2016-11-24T23:00:00.000Z,741.07,8.52,9.78,3.9,0.007009
2016-11-25T23:00:00.000Z,735.31,9.04,9.22,3.86,0.006759
2016-11-26T23:00:00.000Z,740.39,9.01,9.39,3.88,0.006823
2016-11-27T23:00:00.000Z,734.14,8.98,9.34,3.85,0.006948
2016-11-28T23:00:00.000Z,729.42,9.01,8.91,3.86,0.006882
2016-11-29T23:00:00.000Z,733.3,9,8.66,3.87,0.006768
2016-11-30T23:00:00.000Z,732.56,8.82,8.18,3.84,0.00671
2016-12-01T23:00:00.000Z,742.49,8.82,8.59,3.87,0.006752
2016-12-02T23:00:00.000Z,752.63,8.63,8.44,3.89,0.006729
2016-12-03T23:00:00.000Z,770.94,8.57,7.65,3.9,0.006615
2016-12-04T23:00:00.000Z,764.24,8.72,7.9,3.89,0.006534
2016-12-05T23:00:00.000Z,766.39,8.66,7.54,3.89,0.006448
2016-12-06T23:00:00.000Z,754.34,8.55,6.69,3.49,0.00635
2016-12-07T23:00:00.000Z,758.21,8.6,7.61,3.5,0.006636
2016-12-08T23:00:00.000Z,765.56,8.63,8.35,3.63,0.007111
2016-12-09T23:00:00.000Z,768.49,8.7,8.3,3.67,0.006872
2016-12-10T23:00:00.000Z,770.48,8.82,8.52,3.67,0.006815
2016-12-11T23:00:00.000Z,774,8.84,8.09,3.67,0.006712
2016-12-12T23:00:00.000Z,767.91,9.34,8.2,3.63,0.006754
2016-12-13T23:00:00.000Z,778.47,9.08,8.45,3.65,0.00671
2016-12-14T23:00:00.000Z,778.74,9.24,8.4,3.63,0.006798
2016-12-15T23:00:00.000Z,776.5,9.25,8.23,3.61,0.006655
2016-12-16T23:00:00.000Z,775.21,9.35,7.76,3.63,0.006666
2016-12-17T23:00:00.000Z,782.05,9.75,7.85,3.62,0.006616
2016-12-18T23:00:00.000Z,787.17,9.52,7.66,3.67,0.006479
2016-12-19T23:00:00.000Z,789.01,9.84,7.89,3.66,0.006594
2016-12-20T23:00:00.000Z,789.79,10.14,7.61,3.64,0.006483
2016-12-21T23:00:00.000Z,799.1,10.17,7.59,3.64,0.006457
2016-12-22T23:00:00.000Z,829.21,9.84,7.87,3.63,0.006471
2016-12-23T23:00:00.000Z,860.15,9.7,7.64,3.67,0.006474
2016-12-24T23:00:00.000Z,917.17,9.31,7.16,4.41,0.00601
2016-12-25T23:00:00.000Z,891.07,9.68,7.23,4.38,0.006437
2016-12-26T23:00:00.000Z,891.07,9.85,7.19,4.22,0.006393
2016-12-27T23:00:00.000Z,898.38,9.71,7.21,4.2,0.006194
2016-12-28T23:00:00.000Z,925.78,9.53,7.15,4.3,0.006067
2016-12-29T23:00:00.000Z,972.17,9.86,7.57,4.42,0.006162
2016-12-30T23:00:00.000Z,971.08,10.56,8.21,4.47,0.006424
2016-12-31T23:00:00.000Z,959.04,10.92,8.16,4.35,0.006419
2017-01-01T23:00:00.000Z,963.38,11.13,8.05,4.32,0.006512
2017-01-02T23:00:00.000Z,995.44,11.06,8.14,4.42,0.0063
2017-01-03T23:00:00.000Z,1017.05,11.62,8.33,4.54,0.006276
2017-01-04T23:00:00.000Z,1033.3,12.22,9.59,4.51,0.006411
2017-01-05T23:00:00.000Z,1135.41,15.49,10.88,4.42,0.006472
2017-01-06T23:00:00.000Z,989.35,13.63,10.2,4.16,0.006276
2017-01-07T23:00:00.000Z,886.16,11.21,10.07,3.76,0.006222
2017-01-08T23:00:00.000Z,888.87,11.72,9.78,3.82,0.006302
2017-01-09T23:00:00.000Z,900.86,12.31,10.27,3.91,0.006161
2017-01-10T23:00:00.000Z,899.78,12.12,10.2,4.25,0.006175
2017-01-11T23:00:00.000Z,904.37,12.16,10.55,4.47,0.006815
2017-01-12T23:00:00.000Z,785.43,11.14,9.83,3.84,0.006543
2017-01-13T23:00:00.000Z,810.11,12.17,9.81,3.94,0.006359
2017-01-14T23:00:00.000Z,824.83,12.35,9.78,3.86,0.006681
2017-01-15T23:00:00.000Z,819.63,12.25,9.78,3.89,0.00686
2017-01-16T23:00:00.000Z,821.17,12.26,9.88,3.85,0.006828
2017-01-17T23:00:00.000Z,827.34,12.8,9.59,3.82,0.00677
2017-01-18T23:00:00.000Z,899.66,14.04,10.14,3.89,0.00683
2017-01-19T23:00:00.000Z,872.03,13.79,10.19,3.8,0.0068
2017-01-20T23:00:00.000Z,895.21,15.01,10.43,3.82,0.00684
2017-01-21T23:00:00.000Z,892.91,14.9,10.6,3.84,0.0066
2017-01-22T23:00:00.000Z,919.84,14.79,10.91,3.85,0.00684
2017-01-23T23:00:00.000Z,918.84,14.98,10.71,3.81,0.006723
2017-01-24T23:00:00.000Z,921.46,15.03,10.78,3.82,0.00669
2017-01-25T23:00:00.000Z,893.75,14.03,10.51,3.75,0.0065
2017-01-26T23:00:00.000Z,894.41,14.26,10.51,3.66,0.00649
2017-01-27T23:00:00.000Z,915.56,14.75,10.65,3.81,0.0063
2017-01-28T23:00:00.000Z,918.01,15.13,10.51,3.85,0.00636
2017-01-29T23:00:00.000Z,918.51,15.09,10.54,3.84,0.006294
2017-01-30T23:00:00.000Z,914.55,15.27,10.47,3.82,0.006357
2017-01-31T23:00:00.000Z,920.73,15.79,10.62,3.99,0.006364
2017-02-01T23:00:00.000Z,965.49,15.94,10.71,4.02,0.00641
2017-02-02T23:00:00.000Z,982.43,15.69,10.71,4,0.00649
2017-02-03T23:00:00.000Z,1003.97,16.01,10.78,4.03,0.0064
2017-02-04T23:00:00.000Z,1013.02,16.9,10.95,3.99,0.00638
2017-02-05T23:00:00.000Z,1031.85,16.88,11.32,3.96,0.006398
2017-02-06T23:00:00.000Z,1016.11,16.51,11.22,3.97,0.00629
2017-02-07T23:00:00.000Z,1024.67,16.5,11.32,3.93,0.006374
2017-02-08T23:00:00.000Z,1049.56,16.82,11.45,3.93,0.00641
2017-02-09T23:00:00.000Z,1055.49,16.89,11.39,3.93,0.00635
2017-02-10T23:00:00.000Z,978.96,16.05,10.94,3.67,0.00628
2017-02-11T23:00:00.000Z,997.61,16.91,11.34,3.76,0.00631
2017-02-12T23:00:00.000Z,1008.32,17.06,11.43,3.81,0.00635
2017-02-13T23:00:00.000Z,996.52,16.81,11.42,3.73,0.006248
2017-02-14T23:00:00.000Z,995.36,16.95,11.39,3.74,0.00624
2017-02-15T23:00:00.000Z,1008.34,18.04,13,3.8,0.00622
2017-02-16T23:00:00.000Z,1008.19,19.39,12.97,3.81,0.0061
2017-02-17T23:00:00.000Z,1031.93,19.27,12.95,3.84,0.00593
2017-02-18T23:00:00.000Z,1049.41,19.75,12.72,3.83,0.00587
2017-02-19T23:00:00.000Z,1052.28,21.07,12.83,3.78,0.00554
2017-02-20T23:00:00.000Z,1048.89,22.22,12.82,3.75,0.00591
2017-02-21T23:00:00.000Z,1077.56,21.17,12.52,3.73,0.00596
2017-02-22T23:00:00.000Z,1119.03,20.86,12.77,3.78,0.00585
2017-02-23T23:00:00.000Z,1120.46,21.5,12.69,3.8,0.00583
2017-02-24T23:00:00.000Z,1171.91,24.42,13.13,3.8,0.00585
2017-02-25T23:00:00.000Z,1176.49,25.52,13.11,3.87,0.0056
2017-02-26T23:00:00.000Z,1149.05,26.6,13.57,3.85,0.005665
2017-02-27T23:00:00.000Z,1171.58,27.64,14.59,3.82,0.00561
2017-02-28T23:00:00.000Z,1188.83,27.92,15.55,3.83,0.00556
2017-03-01T23:00:00.000Z,1189.27,32.43,16.07,3.77,0.00557
2017-03-02T23:00:00.000Z,1222.66,41.4,17.55,3.8,0.00539
2017-03-03T23:00:00.000Z,1255.47,42.13,19.08,3.96,0.00606
2017-03-04T23:00:00.000Z,1283.3,47.25,19.48,4.02,0.00649
2017-03-05T23:00:00.000Z,1264.32,43.02,18.61,3.98,0.0062
2017-03-06T23:00:00.000Z,1271.22,42,19.22,3.97,0.00604
2017-03-07T23:00:00.000Z,1277.01,45.8,19.75,4.05,0.00604
2017-03-08T23:00:00.000Z,1232.69,45.41,18.91,3.96,0.00673
2017-03-09T23:00:00.000Z,1146.97,41.33,16.54,3.8,0.0065
2017-03-10T23:00:00.000Z,1191.33,50.39,17.71,3.89,0.00648
2017-03-11T23:00:00.000Z,1112.39,49.67,19.13,3.78,0.00617
2017-03-12T23:00:00.000Z,1179.22,72.56,21.45,3.8,0.00625
2017-03-13T23:00:00.000Z,1225.11,76.03,23.31,3.87,0.00632
2017-03-14T23:00:00.000Z,1238.19,74.64,28.45,4.36,0.00644
2017-03-15T23:00:00.000Z,1243.14,87.69,28.58,4.17,0.00639
2017-03-16T23:00:00.000Z,1253.43,96,35.18,4.26,0.00625
2017-03-17T23:00:00.000Z,1172.88,89.49,45.51,4.33,0.0063
2017-03-18T23:00:00.000Z,1071.71,98.52,44.48,4.2,0.00597
2017-03-19T23:00:00.000Z,971.38,108.74,34,4.05,0.00688
2017-03-20T23:00:00.000Z,1022.6,108.59,43.12,3.98,0.00669
2017-03-21T23:00:00.000Z,1047.51,101.87,42.51,4.12,0.0069
2017-03-22T23:00:00.000Z,1121.29,98.08,42.67,4.09,0.00682
2017-03-23T23:00:00.000Z,1044.72,103.45,41.65,3.98,0.00719
2017-03-24T23:00:00.000Z,1035.03,102.43,43.2,4.02,0.011
2017-03-25T23:00:00.000Z,939.7,101.94,53.19,4.18,0.01062
2017-03-26T22:00:00.000Z,966.3,94.99,50.62,4.13,0.00888
2017-03-27T22:00:00.000Z,969.44,94.13,50.63,4.1,0.00937
2017-03-28T22:00:00.000Z,1045.14,84.99,49.06,4.1,0.00943
2017-03-29T22:00:00.000Z,1044.42,87.66,50.25,4.2,0.00955
2017-03-30T22:00:00.000Z,1041.9,84.76,53.07,4.32,0.01015
2017-03-31T22:00:00.000Z,1037.91,78.45,51.91,7.5,0.01383
2017-04-01T22:00:00.000Z,1079.11,72.4,49.91,7.1,0.0214
2017-04-02T22:00:00.000Z,1086.12,67.42,50.6,7.48,0.022
2017-04-03T22:00:00.000Z,1097.4,56,48.55,8.22,0.0615
2017-04-04T22:00:00.000Z,1147.56,62.45,44.13,8.57,0.03201
2017-04-05T22:00:00.000Z,1141.77,68.64,44.43,8.97,0.03787
2017-04-06T22:00:00.000Z,1129.87,74.04,44.9,12.39,0.03559
2017-04-07T22:00:00.000Z,1188.7,66.06,43.23,10.7,0.0332
2017-04-08T22:00:00.000Z,1190.49,66.14,42.31,9.89,0.03715
2017-04-09T22:00:00.000Z,1180.78,67.24,44.37,10.66,0.03575
2017-04-10T22:00:00.000Z,1204.34,65.04,43.72,9.21,0.03421
2017-04-11T22:00:00.000Z,1206.71,61.39,43.74,9.8,0.03404
2017-04-12T22:00:00.000Z,1220.74,60.87,43.74,9.66,0.03316
2017-04-13T22:00:00.000Z,1212.53,67.4,46.38,11.6,0.03455
2017-04-14T22:00:00.000Z,1176.2,72.81,49.97,11.06,0.03422
2017-04-15T22:00:00.000Z,1177.33,71.8,47.32,11.67,0.03348
2017-04-16T22:00:00.000Z,1176.99,74.71,48.89,11.67,0.03381
2017-04-17T22:00:00.000Z,1176.8,75.19,48.22,11.73,0.03306
2017-04-18T22:00:00.000Z,1194.01,75.44,47.94,11.26,0.03333
2017-04-19T22:00:00.000Z,1206.09,72.47,49.88,11.06,0.03281
2017-04-20T22:00:00.000Z,1215.2,72.34,47.88,10.29,0.03035
2017-04-21T22:00:00.000Z,1238.09,71.04,49.36,10.97,0.02999
2017-04-22T22:00:00.000Z,1249.64,70.84,48.27,12,0.03355
2017-04-23T22:00:00.000Z,1240.89,70.96,48.41,14.05,0.0316
2017-04-24T22:00:00.000Z,1249.14,70.24,48.75,15.15,0.03141
2017-04-25T22:00:00.000Z,1248.18,71.63,49.94,14.87,0.03151
2017-04-26T22:00:00.000Z,1264.31,71.2,50.09,15.06,0.03224
2017-04-27T22:00:00.000Z,1286.63,71.31,53.28,14.89,0.03275
2017-04-28T22:00:00.000Z,1332.91,77.71,63.14,14.66,0.03523
2017-04-29T22:00:00.000Z,1329.62,78.55,72.42,14.25,0.045
2017-04-30T22:00:00.000Z,1336.28,93.07,69.83,15.75,0.05383
2017-05-01T22:00:00.000Z,1351.91,89.36,79.83,15.63,0.05218
2017-05-02T22:00:00.000Z,1415.81,84.77,77.53,15.74,0.05383
2017-05-03T22:00:00.000Z,1445.93,83.73,77.25,15.57,0.05382
2017-05-04T22:00:00.000Z,1485.55,85.59,80.37,20.53,0.06108
2017-05-05T22:00:00.000Z,1516.76,86.45,94.55,22.95,0.08
2017-05-06T22:00:00.000Z,1507.77,92.55,90.79,25.2,0.09139
2017-05-07T22:00:00.000Z,1545.29,94.38,94.82,27.46,0.1001
2017-05-08T22:00:00.000Z,1554.45,100.93,90.46,29.5,0.1391
2017-05-09T22:00:00.000Z,1664.47,95.87,88.39,28.1,0.1917
2017-05-10T22:00:00.000Z,1697.5,86.73,86.27,31.77,0.1564
2017-05-11T22:00:00.000Z,1752.31,87.65,87.83,31.28,0.187
2017-05-12T22:00:00.000Z,1819.29,88.63,88.2,29.88,0.1837
2017-05-13T22:00:00.000Z,1686.39,85.23,85.15,26.76,0.2069
2017-05-14T22:00:00.000Z,1763.74,86.99,87.96,28.14,0.2102
